Number,Arrival time,X1,X2,X3,,,,,
1,08:00:00 AM,12.0254829554125,11.5826899014252,23.6081728568377,,,X1,X2,X3
2,08:00:00 AM,11.1776787621693,11.1617786187323,22.3394573809015,,MEAN,10,12,22
3,08:00:00 AM,12.4664143803217,13.8176213873714,26.2840357676931,,,,,
4,08:00:00 AM,11.1198156682028,12.7398297067171,23.8596453749199,,,,,
5,08:00:00 AM,8.33634449293496,12.099185155797,20.435529648732,,,,,
6,08:00:00 AM,7.95034638508255,13.2581560716575,21.20850245674,,,,,
7,08:01:00 AM,11.934476760155,11.2248908963286,23.1593676564837,,,,,
8,08:01:00 AM,10.649037141026,13.5305032502213,24.1795403912473,,,,,
9,08:01:00 AM,12.0686971648305,10.3844111453597,22.4531083101901,,,,,
10,08:01:00 AM,7.428479873043,13.3453169347209,20.7737968077639,,,,,
11,08:01:00 AM,12.5643787957396,11.392254402295,23.9566331980346,,,,,
12,08:01:00 AM,8.29715872676779,11.9685659352397,20.2657246620075,,,,,
13,08:02:00 AM,12.3201086458937,13.5701773125401,25.8902859584338,,,,,
14,08:02:00 AM,9.66243476668599,10.3275246436964,19.9899594103824,,,,,
15,08:02:00 AM,7.17651905880917,10.7099826044496,17.8865016632588,,,,,
16,08:02:00 AM,7.68721579638051,13.5723746452223,21.2595904416028,,,,,
17,08:02:00 AM,12.9650257881405,11.0331125827815,23.998138370922,,,,,
18,08:02:00 AM,9.79317606128117,12.2793664357433,22.0725424970244,,,,,
19,08:03:00 AM,11.0535294656209,10.3405865657521,21.394116031373,,,,,
20,08:03:00 AM,11.854457228309,12.7000335703604,24.5544907986694,,,,,
21,08:03:00 AM,11.2540360728782,12.1620532853175,23.4160893581957,,,,,
22,08:03:00 AM,12.0047914059877,11.6458021790216,23.6505935850093,,,,,
23,08:03:00 AM,8.83385723441267,13.1138645588549,21.9477217932676,,,,,
24,08:04:00 AM,12.3107699819941,10.3642689291055,22.6750389110996,,,,,
25,08:04:00 AM,7.36329233680227,11.4125186925871,18.7758110293893,,,,,
26,08:04:00 AM,10.6279793694876,10.5781426435133,21.2061220130009,,,,,
27,08:05:00 AM,11.9498580889309,10.022949919126,21.9728080080569,,,,,
28,08:06:00 AM,12.4856410412915,11.2433240760521,23.7289651173437,,,,,
29,08:06:00 AM,12.8291573839534,11.7758110293893,24.6049684133427,,,,,
30,08:06:00 AM,10.5849482711264,11.0261543626209,21.6111026337474,,,,,
31,08:06:00 AM,10.0449537644581,12.4485610522782,22.4935148167363,,,,,
32,08:07:00 AM,9.22095400860622,11.5106662190619,20.7316202276681,,,,,
33,08:07:00 AM,10.8068788720359,11.7877742851039,22.5946531571398,,,,,
34,08:07:00 AM,12.3600268562883,10.2121646778771,22.5721915341655,,,,,
35,08:07:00 AM,10.809259315775,12.2321237830744,23.0413830988495,,,,,
36,08:07:00 AM,9.01550340281381,11.1113620410779,20.1268654438917,,,,,
37,08:07:00 AM,10.0938444166387,11.2010864589373,21.294930875576,,,,,
