Number,Arrival time,X1,X2,X3,,,,,
1,08:00:00 AM,8.53843806268502,10.1111789300211,18.6496169927061,,,X1,X2,X3
2,08:00:00 AM,6.1018402661214,10.8311716055788,16.9330118717002,,MEAN,7,9,16
3,08:00:00 AM,6.72515030365917,7.26136051515244,13.9865108188116,,,,,
4,08:00:00 AM,7.38874477370525,8.40910061952574,15.797845393231,,,,,
5,08:00:00 AM,8.37400433362835,9.02252265999329,17.3965269936216,,,,,
6,08:01:00 AM,6.76213873714408,10.8929410687582,17.6550798059023,,,,,
7,08:01:00 AM,6.75164036988434,8.50798059022797,15.2596209601123,,,,,
8,08:01:00 AM,5.76430555131687,8.91216772972808,14.676473281045,,,,,
9,08:02:00 AM,8.4522537919248,9.16766869106113,17.6199224829859,,,,,
10,08:02:00 AM,5.20056764427625,10.3469038972137,15.5474715414899,,,,,
11,08:03:00 AM,6.54887539292581,7.92275765251625,14.4716330454421,,,,,
12,08:03:00 AM,7.63570055238502,9.00115970336009,16.6368602557451,,,,,
13,08:03:00 AM,7.24384289071322,10.9085665456099,18.1524094363231,,,,,
14,08:04:00 AM,7.02313303018281,8.07815790276803,15.1012909329508,,,,,
15,08:04:00 AM,8.24680318613239,10.9384746848964,19.1852778710288,,,,,
16,08:05:00 AM,7.77193517868587,8.11429181798761,15.8862269966735,,,,,
17,08:05:00 AM,6.96624652851955,10.7211828974273,17.6874294259468,,,,,
18,08:05:00 AM,8.00119022186956,8.28495132297739,16.2861415448469,,,,,
19,08:05:00 AM,7.25995666371654,10.0799279763176,17.3398846400342,,,,,
20,08:05:00 AM,5.74269844660787,7.31971190527055,13.0624103518784,,,,,
21,08:06:00 AM,5.46729941709647,7.47413556321909,12.9414349803156,,,,,
22,08:06:00 AM,6.92095706045717,10.1446272164068,17.0655842768639,,,,,
23,08:06:00 AM,8.23862422559282,10.4645832697531,18.7032074953459,,,,,
24,08:07:00 AM,6.56889553514206,9.31342509231849,15.8823206274606,,,,,
25,08:07:00 AM,8.77269814142277,8.93279824213385,17.7054963835566,,,,,
26,08:07:00 AM,8.44260994293039,8.80120242927335,17.2438123722037,,,,,
27,08:07:00 AM,6.99395733512375,9.34235663930174,16.3363139744255,,,,,
28,08:08:00 AM,7.44367809076205,8.30106509598071,15.7447431867428,,,,,
29,08:08:00 AM,5.42164372692038,8.61479537339396,14.0364391003143,,,,,
30,08:08:00 AM,8.59007538071841,9.29731131931517,17.8873867000336,,,,,
31,08:08:00 AM,8.52635273293252,8.79888302255318,17.3252357554857,,,,,
32,08:09:00 AM,8.1491439558092,8.38700521866512,16.5361491744743,,,,,
33,08:09:00 AM,5.71840571306497,9.12298959318827,14.8413953062532,,,,,
34,08:09:00 AM,5.49977111117893,9.07586901455733,14.5756401257363,,,,,
35,08:09:00 AM,5.27942747276223,10.7484054078799,16.0278328806421,,,,,
36,08:09:00 AM,8.79308450575274,7.09631641590625,15.889400921659,,,,,
37,08:10:00 AM,7.02117984557634,10.0795617542039,17.1007415997803,,,,,
38,08:10:00 AM,8.05246131778924,10.6793115024262,18.7317728202155,,,,,
39,08:11:00 AM,5.74697103793451,9.34015930661947,15.087130344554,,,,,
40,08:11:00 AM,8.49107333597827,10.6546525467696,19.1457258827479,,,,,
41,08:11:00 AM,8.19577623828852,8.78618732261116,16.9819635608997,,,,,
42,08:11:00 AM,5.01135288552507,8.26590777306436,13.2772606585894,,,,,
43,08:11:00 AM,5.55409405804621,9.90487380596332,15.4589678640095,,,,,
44,08:11:00 AM,8.61912900173956,9.6504715109714,18.269600512711,,,,,
45,08:12:00 AM,6.35856196783349,7.73708304086428,14.0956450086978,,,,,
46,08:12:00 AM,7.29548020874661,9.57478560747093,16.8702658162175,,,,,
47,08:12:00 AM,7.1422772911771,9.56379894405957,16.7060762352367,,,,,
48,08:13:00 AM,6.26126895962401,9.70589312417981,15.9671620838038,,,,,
49,08:13:00 AM,7.03314310129093,9.10687582018494,16.1400189214759,,,,,
50,08:13:00 AM,6.00784325693533,8.9585558641316,14.9663991210669,,,,,
51,08:13:00 AM,8.17941831720939,8.6282235175634,16.8076418347728,,,,,
52,08:13:00 AM,5.4775536362804,9.77974791711173,15.2573015533921,,,,,
53,08:14:00 AM,8.84582049012726,10.3416547135838,19.1874752037111,,,,,
54,08:14:00 AM,6.84966582232124,9.11249122592853,15.9621570482498,,,,,
55,08:14:00 AM,8.82287057100131,7.91225928525651,16.7351298562578,,,,,
56,08:14:00 AM,8.0175481429487,10.7285073397015,18.7460554826502,,,,,
57,08:15:00 AM,5.88564714499344,8.97515793328654,14.86080507828,,,,,
58,08:15:00 AM,7.53962828455458,7.12414929654836,14.6637775811029,,,,,
59,08:15:00 AM,5.95706045716727,9.08502456740013,15.0420850245674,,,,,
60,08:15:00 AM,7.10394604327525,10.7502365184484,17.8541825617237,,,,,
61,08:15:00 AM,8.85375530259102,10.7980895413068,19.6518448438978,,,,,
62,08:15:00 AM,6.86748863185522,10.4681234168523,17.3356120487075,,,,,
63,08:16:00 AM,8.53514206366161,9.18646809289834,17.72161015656,,,,,
64,08:16:00 AM,5.91177098910489,10.336283455916,16.2480544450209,,,,,
65,08:16:00 AM,8.12570574053163,9.50227362895596,17.6279793694876,,,,,
66,08:17:00 AM,8.0053407391583,10.5701773125401,18.5755180516984,,,,,
67,08:17:00 AM,6.14444410534989,10.4325998718223,16.5770439771722,,,,,
68,08:17:00 AM,8.36741233558153,7.35560167241432,15.7230140079959,,,,,
69,08:17:00 AM,7.85372478408155,7.92776268807032,15.7814874721519,,,,,
70,08:17:00 AM,8.70091860713523,7.56801049836726,16.2689291055025,,,,,
71,08:18:00 AM,8.92614520706809,8.43510238959929,17.3612475966674,,,,,
72,08:18:00 AM,7.89327677236244,8.89764091921751,16.7909176915799,,,,,
73,08:19:00 AM,6.2331919309061,9.03595080416272,15.2691427350688,,,,,
74,08:19:00 AM,8.97985778374584,9.89254432813501,18.8724021118809,,,,,
75,08:19:00 AM,6.96966460158086,7.95925778984954,14.9289223914304,,,,,
76,08:19:00 AM,5.72304452650533,8.49626148258919,14.2193060090945,,,,,
77,08:19:00 AM,7.05755790887173,10.7343668935209,17.7919248023926,,,,,
78,08:19:00 AM,8.97973570970794,10.2923368022706,19.2720725119785,,,,,
79,08:20:00 AM,7.30951872310556,9.34662923062838,16.6561479537339,,,,,
