Number,Arrival time,X1,X2,X3,,,,,
1,08:00:00 AM,8.19663075655385,8.27042451246681,16.4670552690207,,,X1,X2,X3
2,08:00:00 AM,11.5869319742424,9.90597247230445,21.4929044465468,,MEAN,10,9,19
3,08:00:00 AM,8.77745902890103,7.54567094943083,16.3231299783319,,,,,
4,08:00:00 AM,7.64693136387219,8.52519302957244,16.1721243934446,,,,,
5,08:00:00 AM,11.1412396618549,9.27985473189489,20.4210943937498,,,,,
6,08:00:00 AM,11.0700094607379,9.76998199407941,20.8399914548173,,,,,
7,08:01:00 AM,10.8905606250191,8.53483687856685,19.4253975035859,,,,,
8,08:01:00 AM,7.08551286355174,8.0405590990936,15.1260719626453,,,,,
9,08:01:00 AM,9.09662160100101,10.6047242652669,19.7013458662679,,,,,
10,08:01:00 AM,11.5728324228645,8.22171697134312,19.7945493942076,,,,,
11,08:01:00 AM,10.7235633411664,7.78420361949522,18.5077669606616,,,,,
12,08:02:00 AM,8.2134769737846,8.82976775414289,17.0432447279275,,,,,
13,08:02:00 AM,7.87472151860103,9.57002471999268,17.4447462385937,,,,,
14,08:02:00 AM,8.62419507431257,8.49064607684561,17.1148411511582,,,,,
15,08:03:00 AM,9.79921872615742,7.99050874355297,17.7897274697104,,,,,
16,08:03:00 AM,9.1378215887936,7.64833521530808,16.7861568041017,,,,,
17,08:03:00 AM,8.1294289986877,7.37208166753136,15.5015106662191,,,,,
18,08:03:00 AM,12.3356730857265,10.5993530075991,22.9350260933256,,,,,
19,08:03:00 AM,10.5627918332469,8.25199133274331,18.8147831659902,,,,,
20,08:03:00 AM,9.18103579821162,7.70363475447859,16.8846705526902,,,,,
21,08:04:00 AM,12.91613513596,10.8836634418775,23.7997985778375,,,,,
22,08:04:00 AM,7.47352519302957,10.4481032746361,17.9216284676656,,,,,
23,08:04:00 AM,7.91702017273476,9.31488998077334,17.2319101535081,,,,,
24,08:05:00 AM,11.0288094729453,7.41456343272195,18.4433729056673,,,,,
25,08:05:00 AM,12.9970702230903,8.87200537125767,21.869075594348,,,,,
26,08:05:00 AM,10.2932523575549,7.65700247199927,17.9502548295541,,,,,
27,08:05:00 AM,8.47038178655355,8.54667806024354,17.0170598467971,,,,,
28,08:05:00 AM,11.733603930784,7.99307229834895,19.726676229133,,,,,
29,08:05:00 AM,11.5801568651387,7.75917844172491,19.3393353068636,,,,,
30,08:06:00 AM,7.07141331217383,10.7919858394116,17.8633991515854,,,,,
31,08:06:00 AM,8.68828394421216,10.7613452558977,19.4496292001099,,,,,
32,08:06:00 AM,9.01184118167669,9.46919156468398,18.4810327463607,,,,,
33,08:06:00 AM,9.17993713187048,10.0426953947569,19.2226325266274,,,,,
34,08:07:00 AM,12.276528214362,10.5959349345378,22.8724631488998,,,,,
35,08:07:00 AM,10.1339457380902,7.01904354991302,17.1529892880032,,,,,
36,08:07:00 AM,10.2705465865047,10.7874691000092,21.0580156865139,,,,,
37,08:07:00 AM,10.2853785821101,8.50749229407636,18.7928708761864,,,,,
38,08:07:00 AM,7.31165501876888,9.85628833887753,17.1679433576464,,,,,
39,08:08:00 AM,8.98657185583056,7.53114413892026,16.5177159947508,,,,,
40,08:08:00 AM,10.8026673177282,7.59865108188116,18.4013183996094,,,,,
41,08:08:00 AM,8.52458265938292,7.3518173772393,15.8764000366222,,,,,
42,08:08:00 AM,9.7713858455153,8.52739036225471,18.29877620777,,,,,
43,08:08:00 AM,8.02505569627979,8.78765221106601,16.8127079073458,,,,,
44,08:09:00 AM,12.5872676778466,7.37159337137974,19.9588610492264,,,,,
45,08:09:00 AM,12.0139469588305,7.35157322916349,19.365520187994,,,,,
46,08:09:00 AM,10.1452986236152,8.73723563341166,18.8825342570269,,,,,
47,08:09:00 AM,12.2631611072115,9.03924680318613,21.3024079103977,,,,,
48,08:09:00 AM,8.13309121982482,7.4498428296762,15.582934049501,,,,,
49,08:09:00 AM,11.577227088229,10.1883297219764,21.7655568102054,,,,,
50,08:10:00 AM,7.91079439680166,10.3017365031892,18.2125308999908,,,,,
51,08:10:00 AM,8.42423780022584,8.25443281350139,16.6786706137272,,,,,
52,08:10:00 AM,12.8033387249367,7.67958616901151,20.4829248939482,,,,,
53,08:11:00 AM,7.52351451155126,7.06775109103671,14.591265602588,,,,,
54,08:11:00 AM,9.94808801538133,9.37128818628498,19.3193762016663,,,,,
55,08:11:00 AM,9.44544816431166,10.6790673543504,20.1245155186621,,,,,
56,08:11:00 AM,10.0559404278695,7.23206274605548,17.288003173925,,,,,
57,08:11:00 AM,9.67177343058565,10.7514572588275,20.4232306894131,,,,,
58,08:11:00 AM,7.21753593554491,10.8361766411328,18.0537125766778,,,,,
59,08:11:00 AM,8.19370097964415,10.1213110751671,18.3150120548112,,,,,
