Number,Arrival time,X1,X2,X3,,,,,
1,08:00:00 AM,7.32258064516129,14.5308389538255,21.8534195989868,,,X1,X2,X3
2,08:00:00 AM,7.97665334025086,15.0995818964202,23.076235236671,,MEAN,7,17,24
3,08:00:00 AM,8.23129978331858,16.4888454847865,24.7201452681051,,,,,
4,08:00:00 AM,8.04159672841579,18.3728751487777,26.4144718771935,,,,,
5,08:00:00 AM,7.21430097354045,17.5563829462569,24.7706839197974,,,,,
6,08:00:00 AM,6.90691854609821,17.5311136204108,24.438032166509,,,,,
7,08:00:00 AM,7.13214514603107,15.9332865382855,23.0654316843165,,,,,
8,08:01:00 AM,5.74025696584979,14.0377208777123,19.7779778435621,,,,,
9,08:01:00 AM,6.4841761528367,17.9213232825709,24.4054994354076,,,,,
10,08:01:00 AM,5.28687398907437,14.289864803003,19.5767387920774,,,,,
11,08:01:00 AM,7.55525376140629,14.2960905789361,21.8513443403424,,,,,
12,08:01:00 AM,5.38355662709433,16.433545945616,21.8171025727103,,,,,
13,08:01:00 AM,6.01150547807245,14.0741599780267,20.0856654560991,,,,,
14,08:02:00 AM,7.74703207495346,16.43098239082,24.1780144657735,,,,,
15,08:02:00 AM,7.80623798333689,16.2090517899106,24.0152897732475,,,,,
16,08:02:00 AM,5.46266060365612,15.2766502883999,20.739310892056,,,,,
17,08:03:00 AM,8.09799493392743,17.0284737693411,25.1264687032685,,,,,
18,08:03:00 AM,8.05587939085055,17.426557206946,25.4824365977966,,,,,
19,08:03:00 AM,6.55827509384442,18.7226172673727,25.2808923612171,,,,,
20,08:03:00 AM,8.02304147465438,18.0137943662832,26.0368358409375,,,,,
21,08:04:00 AM,6.413861507004,17.6539811395611,24.0678426465651,,,,,
22,08:04:00 AM,7.78243354594562,14.0360728782006,21.8185064241462,,,,,
23,08:04:00 AM,5.36365855891598,18.447584459975,23.811243018891,,,,,
24,08:04:00 AM,7.62752159184545,17.1412701803644,24.7687917722098,,,,,
25,08:05:00 AM,5.60792870876186,16.4681539353618,22.0760826441237,,,,,
26,08:05:00 AM,5.96670430616169,19.6866969817194,25.6534012878811,,,,,
27,08:05:00 AM,6.14358958708457,17.1658070619831,23.3093966490677,,,,,
28,08:05:00 AM,7.39045381023591,16.1310464796899,23.5215002899258,,,,,
29,08:06:00 AM,7.70638142033143,15.6095461897641,23.3159276100955,,,,,
30,08:06:00 AM,8.42320017090365,17.3018585772271,25.7250587481307,,,,,
31,08:06:00 AM,5.7773674733726,17.088351084933,22.8657185583056,,,,,
32,08:06:00 AM,7.70674764244514,14.3984496597186,22.1051973021638,,,,,
33,08:07:00 AM,8.42551957762383,19.6817529831843,28.1072725608081,,,,,
34,08:07:00 AM,7.30121768852809,17.5195776238289,24.8207953123569,,,,,
35,08:07:00 AM,7.92001098666341,17.9570299386578,25.8770409253212,,,,,
36,08:08:00 AM,7.30048524430067,16.752708517716,24.0531937620167,,,,,
37,08:08:00 AM,8.52427747428816,17.1561021759697,25.6803796502579,,,,,
38,08:08:00 AM,7.52925199133274,19.2325815607166,26.7618335520493,,,,,
39,08:09:00 AM,6.17069002349925,19.1721549119541,25.3428449354534,,,,,
40,08:10:00 AM,6.22013000885037,15.7615283669546,21.9816583758049,,,,,
41,08:10:00 AM,7.3198950163274,19.022186956389,26.3420819727164,,,,,
42,08:10:00 AM,6.76665547654653,14.3894772179327,21.1561326944792,,,,,
43,08:10:00 AM,6.71745963927122,15.1343729972228,21.851832636494,,,,,
44,08:10:00 AM,6.40360728782006,18.4761497848445,24.8797570726646,,,,,
45,08:10:00 AM,7.49360637226478,18.3690298165838,25.8626361888485,,,,,
46,08:11:00 AM,5.48805200354015,19.9994506668294,25.4875026703696,,,,,
47,08:11:00 AM,8.58409375286111,16.9900204474013,25.5741142002625,,,,,
48,08:12:00 AM,7.43794061098056,17.9442121646779,25.3821527756584,,,,,
49,08:12:00 AM,6.30899990844447,19.5903805658132,25.8993804742576,,,,,
50,08:13:00 AM,5.82546464430677,15.2671285134434,21.0925931577502,,,,,
51,08:13:00 AM,5.6028015991699,16.9656666768395,22.5684682760094,,,,,
52,08:13:00 AM,5.14014099551378,16.9576097903378,22.0977507858516,,,,,
53,08:13:00 AM,6.37162388988922,18.8962065492721,25.2678304391614,,,,,
54,08:14:00 AM,7.79354228339488,18.8081301309244,26.6016724143193,,,,,
55,08:14:00 AM,8.23972289193396,18.4807275612659,26.7204504531999,,,,,
56,08:14:00 AM,6.58354441969054,16.4652241584521,23.0487685781426,,,,,
57,08:14:00 AM,5.04980620746483,18.821314127018,23.8711203344829,,,,,
58,08:14:00 AM,5.52223273415326,15.8713950010681,21.3936277352214,,,,,
59,08:14:00 AM,5.39527573473312,18.2230903042695,23.6183660390027,,,,,
60,08:14:00 AM,5.19312112796411,16.092776268807,21.2858973967711,,,,,
61,08:15:00 AM,7.68770409253212,18.4181035798212,26.1058076723533,,,,,
62,08:15:00 AM,8.12314218573565,18.5146031067843,26.6377452925199,,,,,
63,08:15:00 AM,8.30771813104648,15.379558702353,23.6872768333995,,,,,
64,08:15:00 AM,5.53761406292917,17.2042603839229,22.741874446852,,,,,
65,08:15:00 AM,7.72933133945738,19.8192693868831,27.5486007263405,,,,,
66,08:16:00 AM,7.81221961119419,16.6626178777428,24.474837488937,,,,,
67,08:16:00 AM,8.68211920529801,18.2051454206977,26.8872646259957,,,,,
68,08:16:00 AM,5.44117557298502,15.9457380901517,21.3869136631367,,,,,
69,08:16:00 AM,6.88384655293435,16.859462263863,23.7433088167974,,,,,
70,08:16:00 AM,7.91683706167791,18.9938047425764,26.9106418042543,,,,,
